Date,open,high,low,close,volume,dividends,stock splits
2023-10-24 00:00:00+03:00,40.79598293579735,42.05155272995927,40.596689521987194,41.79246520996094,53687009,0.0,0.0
2023-10-25 00:00:00+03:00,41.71274882239881,42.37042697472819,38.623651475602195,39.50055694580078,83796649,0.0,0.0
2023-10-26 00:00:00+03:00,39.91908262813841,41.951903647547894,39.30126086023946,41.31415557861328,73241388,0.0,0.0
2023-10-27 00:00:00+03:00,41.05507298218289,41.772537678861795,40.07852074956231,41.73268127441406,43546904,0.0,0.0
2023-10-30 00:00:00+03:00,41.61310065723555,42.39035946378215,41.15471969521988,41.73268127441406,50211763,0.0,0.0
2023-10-31 00:00:00+03:00,41.792464091412526,42.310635316262456,40.8757022483321,41.194576263427734,50969876,0.0,0.0
2023-11-01 00:00:00+03:00,41.49352183027775,41.81239585807545,39.85929148749498,41.39387512207031,43257321,0.0,0.0
2023-11-02 00:00:00+03:00,41.45366233787024,43.606063963081226,41.29422532123529,43.24733352661133,86190501,0.0,0.0
2023-11-03 00:00:00+03:00,43.04803797455313,43.78543277960062,42.62951341386044,43.26726150512695,62031952,0.0,0.0
2023-11-06 00:00:00+03:00,43.7256438705263,44.861633070868535,43.66585356477419,44.184024810791016,49055482,0.0,0.0
2023-11-07 00:00:00+03:00,44.184026023437355,44.482969957845995,42.72916275504448,43.028106689453125,41836304,0.0,0.0
2023-11-08 00:00:00+03:00,43.147682740459,43.46655677169689,42.66937169360216,42.74909210205078,46174900,0.0,0.0
2023-11-09 00:00:00+03:00,42.41028845213489,42.66937217998961,41.593173262613725,42.52986526489258,37101855,0.0,0.0
2023-11-10 00:00:00+03:00,42.430216574155025,43.04803451272612,41.79246473289662,42.01169204711914,31546183,0.0,0.0
2023-11-13 00:00:00+03:00,42.01169188795013,42.15119879600749,40.85577261954582,40.97534942626953,27916607,0.0,0.0
2023-11-14 00:00:00+03:00,41.035141371275834,41.59317282709924,40.59669052823635,41.17464828491211,36394911,0.0,0.0
2023-11-15 00:00:00+03:00,41.33408496924676,41.5931724935895,40.576760100745936,40.85577392578125,30794034,0.0,0.0
2023-11-16 00:00:00+03:00,40.85577163947256,41.85225387458164,40.85577163947256,41.593170166015625,37283142,0.0,0.0
2023-11-17 00:00:00+03:00,41.6130988684704,42.41028774361243,41.49352205771041,42.07148361206055,33802389,0.0,0.0
2023-11-20 00:00:00+03:00,42.35049999905915,44.94135259613726,42.330569895847354,44.443111419677734,87684062,0.0,0.0
2023-11-21 00:00:00+03:00,44.24381493698084,46.296566009521484,43.92494091015359,46.296566009521484,79281023,0.0,0.0
2023-11-22 00:00:00+03:00,45.98479812984427,47.442413439603335,45.72522050519358,46.124568939208984,84592375,0.087719,0.0
2023-11-23 00:00:00+03:00,45.944862383754895,47.761890516858,45.924894581268504,46.44404602050781,69027368,0.0,0.0
2023-11-24 00:00:00+03:00,46.523912870016126,48.24110577878312,45.425710405576545,47.721954345703125,79159062,0.0,0.0
2023-11-27 00:00:00+03:00,47.92162789652503,49.55894957363463,47.92162789652503,49.31934356689453,66608998,0.0,0.0
2023-11-28 00:00:00+03:00,49.299375399447605,49.778591217844,48.041430543746884,48.46074676513672,45802248,0.0,0.0
2023-11-29 00:00:00+03:00,48.520645859348704,49.07973287925203,47.821791845055486,47.921627044677734,44130651,0.0,0.0
2023-11-30 00:00:00+03:00,47.582184035210005,49.479083375558176,47.56221623275205,48.760257720947266,65551625,0.0,0.0
2023-12-01 00:00:00+03:00,49.39921012874507,49.53898093171841,47.90165928236993,48.42081069946289,31513859,0.0,0.0
2023-12-04 00:00:00+03:00,48.540612989584396,49.57891580855711,48.04142938144006,49.01982879638672,59969592,0.0,0.0
2023-12-05 00:00:00+03:00,49.1196695185703,50.317710981651295,48.90002750460595,49.49905014038086,48783953,0.0,0.0
2023-12-06 00:00:00+03:00,49.61885364107651,49.89839525548976,47.22277069091797,47.22277069091797,60273339,0.0,0.0
2023-12-07 00:00:00+03:00,47.22276897252077,47.44241098069222,45.864988937404,46.743553161621094,45758455,0.0,0.0
2023-12-08 00:00:00+03:00,46.843388616688394,47.66205324930951,45.805089591633084,46.10459899902344,43106358,0.0,0.0
2023-12-11 00:00:00+03:00,46.12456680064529,46.82342462353528,45.60541538388327,46.10459899902344,44543430,0.0,0.0
2023-12-12 00:00:00+03:00,46.10459866167688,46.304272867965686,45.106231438701585,45.74518585205078,37644641,0.0,0.0
2023-12-13 00:00:00+03:00,45.705250672407644,46.32424109848271,45.28593826293945,45.28593826293945,39398580,0.0,0.0
2023-12-14 00:00:00+03:00,45.66531791987012,47.24273613329561,45.565478913660485,46.52391052246094,39382612,0.0,0.0
2023-12-15 00:00:00+03:00,46.563846402206465,49.878425258729315,46.563846402206465,49.519012451171875,82705139,0.0,0.0
2023-12-18 00:00:00+03:00,49.51901528014501,50.31771214633196,47.422445527576556,47.442413330078125,48425326,0.0,0.0
