Date,open,high,low,close,volume,dividends,stock splits
2024-10-31 00:00:00+03:00,9.979908487038742,10.106483047568002,9.755969522787098,9.804651260375977,166331958,0.0,0.0
2024-11-01 00:00:00+03:00,9.843596555254782,10.048062996630144,9.580711661226212,9.590448379516602,250798158,0.0,0.0
2024-11-04 00:00:00+03:00,9.522292084485192,9.532028802575637,9.162041872039707,9.200987815856934,152800872,0.0,0.0
2024-11-05 00:00:00+03:00,9.259407494103193,9.27888000236675,9.045204331936628,9.210724830627441,184075273,0.0,0.0
2024-11-06 00:00:00+03:00,9.249670499622864,9.522292106987697,9.239933781509412,9.424927711486816,192302808,0.0,0.0
2024-11-07 00:00:00+03:00,9.415191200128442,9.463873863220215,9.269144139397692,9.463873863220215,147605559,0.0,0.0
2024-11-08 00:00:00+03:00,9.454137312979952,10.096745877291623,9.454137312979952,10.07727336883545,256208529,0.0,0.0
2024-11-11 00:00:00+03:00,10.135692084151968,10.661462825652672,10.125955365400474,10.53488826751709,249711210,0.0,0.0
2024-11-12 00:00:00+03:00,10.612779548234261,10.943820538331822,10.47646920775495,10.865928649902344,233052536,0.0,0.0
2024-11-13 00:00:00+03:00,10.817246607710551,11.333281558823685,10.729618924611621,11.206707000732422,235872381,0.0,0.0
2024-11-14 00:00:00+03:00,11.245652905708429,11.518274529837141,11.138550856963697,11.333281517028809,215710139,0.0,0.0
2024-11-15 00:00:00+03:00,11.333280977918308,11.518273981926747,11.216443144563838,11.411172866821289,156899140,0.0,0.0
2024-11-18 00:00:00+03:00,11.459856033325195,11.605903099302731,11.333281476157184,11.459856033325195,158350539,0.0,0.0
2024-11-19 00:00:00+03:00,11.528011393052719,11.732477845848386,11.333281659091277,11.72274112701416,296627024,0.0,0.0
2024-11-20 00:00:00+03:00,11.781160275887066,11.79089606598199,10.885402589032283,10.91461181640625,265250607,0.0,0.0
2024-11-21 00:00:00+03:00,10.963294615403608,11.761686982735885,10.904875231395208,11.75195026397705,431329670,0.0,0.0
2024-11-22 00:00:00+03:00,11.693531360199392,11.995362201794624,11.576693525206602,11.80063247680664,214097964,0.0,0.0
2024-11-25 00:00:00+03:00,11.888261214567546,12.044044996253332,11.528010987283025,11.644848823547363,155831674,0.0,0.0
2024-11-26 00:00:00+03:00,11.625375591844735,11.897998143153398,11.537747909507592,11.683794975280762,189360103,0.0,0.0
2024-11-27 00:00:00+03:00,11.800632813608217,11.966153316708263,11.566957136953306,11.683794975280762,189859438,0.0,0.0
2024-11-28 00:00:00+03:00,11.68379464181385,11.936943748570515,11.68379464181385,11.80063247680664,157945007,0.0,0.0
2024-11-29 00:00:00+03:00,11.810369596950444,12.345877055292407,11.703268476699893,12.326403617858887,198065148,0.0,0.0
2024-12-02 00:00:00+03:00,12.073254017506118,12.199828570105668,11.888261012041893,12.053781509399414,177400833,0.0,0.0
2024-12-03 00:00:00+03:00,12.267985061335986,13.251370429992676,12.112200348788136,13.251370429992676,424135833,0.0,0.0
2024-12-04 00:00:00+03:00,13.533728155183887,13.738194594526126,13.329261715841648,13.358471870422363,373557312,0.0,0.0
2024-12-05 00:00:00+03:00,13.358472493707982,13.543465505294565,12.969012104694475,13.02743148803711,209559820,0.0,0.0
2024-12-06 00:00:00+03:00,13.115059598917108,13.173478051488612,12.696389998461573,12.754809379577637,161763117,0.0,0.0
2024-12-09 00:00:00+03:00,13.212424707609223,13.300053319730297,12.91059385313065,13.066377639770508,296982599,0.0,0.0
