Date,open,high,low,close,volume,dividends,stock splits
2023-10-24 00:00:00+03:00,148.33457946777344,151.23988342285156,146.71824645996094,149.95091247558594,10950554,0.0,0.0
2023-10-25 00:00:00+03:00,151.403564453125,154.59532165527344,139.8232421875,139.8232421875,12591785,0.0,0.0
2023-10-26 00:00:00+03:00,141.11221313476562,147.27066040039062,137.90000915527344,146.12490844726562,16096453,0.0,0.0
2023-10-27 00:00:00+03:00,146.12490844726562,146.22720336914062,140.9485321044922,145.4906463623047,8332506,0.0,0.0
2023-10-30 00:00:00+03:00,145.18374633789062,149.21435546875,144.1198272705078,145.47018432617188,8032720,0.0,0.0
2023-10-31 00:00:00+03:00,146.28857421875,148.49826049804688,144.03799438476562,144.24258422851562,8905929,0.0,0.0
2023-11-01 00:00:00+03:00,145.57247924804688,146.51364135742188,140.10968017578125,143.73109436035156,7945648,0.0,0.0
2023-11-02 00:00:00+03:00,146.24766540527344,148.94837951660156,145.2451171875,145.67478942871094,10080801,0.0,0.0
2023-11-03 00:00:00+03:00,145.87937927246094,147.04559326171875,143.5060272216797,146.1658172607422,7707734,0.0,0.0
2023-11-06 00:00:00+03:00,149.5621795654297,150.17596435546875,147.7207794189453,148.7437744140625,5207844,0.0,0.0
2023-11-07 00:00:00+03:00,148.7437744140625,154.0633544921875,147.6184844970703,153.24496459960938,8947347,0.0,0.0
2023-11-08 00:00:00+03:00,155.18865966796875,158.87144470214844,155.18865966796875,156.72314453125,10102819,0.0,0.0
2023-11-09 00:00:00+03:00,154.8817596435547,155.0863494873047,150.17596435546875,151.30126953125,13250404,0.0,0.0
2023-11-10 00:00:00+03:00,151.91506958007812,151.91506958007812,147.51617431640625,147.92538452148438,7101525,0.0,0.0
2023-11-13 00:00:00+03:00,148.94837951660156,150.07366943359375,143.01498413085938,143.21958923339844,15287756,0.0,0.0
2023-11-14 00:00:00+03:00,144.03799438476562,145.57247924804688,142.6057891845703,144.24258422851562,8819428,0.0,0.0
2023-11-15 00:00:00+03:00,145.57247924804688,145.981689453125,142.91268920898438,143.21958923339844,6679149,0.0,0.0
2023-11-16 00:00:00+03:00,143.32188415527344,146.80007934570312,143.21958923339844,146.186279296875,8734917,0.0,0.0
2023-11-17 00:00:00+03:00,146.28857421875,150.78976440429688,145.981689453125,150.58517456054688,11104088,0.0,0.0
2023-11-20 00:00:00+03:00,153.0403594970703,154.67715454101562,150.99436950683594,151.30126953125,8436534,0.0,0.0
2023-11-21 00:00:00+03:00,152.8357696533203,155.39324951171875,150.78976440429688,154.47256469726562,15018996,0.0,0.0
2023-11-22 00:00:00+03:00,154.47256469726562,155.7001495361328,150.78976440429688,150.99436950683594,8925074,0.0,0.0
