Date,open,high,low,close,volume,dividends,stock splits
2023-10-24 00:00:00+03:00,208.76014937709488,213.93763858900158,206.9040753700292,212.96075439453125,45914271,0.0,0.0
2023-10-25 00:00:00+03:00,214.62145848305244,219.01743743885217,198.3074951171875,198.3074951171875,50988232,0.0,0.0
2023-10-26 00:00:00+03:00,200.261249777476,210.42083892571054,198.60054971175464,209.2485809326172,51300520,0.0,0.0
2023-10-27 00:00:00+03:00,209.24859239875903,212.86306095305343,203.48498158834929,212.1792449951172,43258407,0.0,0.0
2023-10-30 00:00:00+03:00,212.08157088408132,215.98910777807768,210.8116184123184,213.83995056152344,35750031,0.0,0.0
2023-10-31 00:00:00+03:00,215.50065248426301,218.72435829976135,211.49542145048656,212.2769317626953,40007635,0.0,0.0
2023-11-01 00:00:00+03:00,215.20758333192393,215.59833103331957,205.82948943773582,213.05844116210938,45713513,0.0,0.0
2023-11-02 00:00:00+03:00,214.42607448560776,222.92496375052045,213.6445641714167,217.8451690673828,76584578,0.0,0.0
2023-11-03 00:00:00+03:00,217.94286763105796,221.45964175333754,214.13301036600126,220.48275756835938,46763173,0.0,0.0
2023-11-06 00:00:00+03:00,222.33885351100105,223.70648545089284,220.58045894109006,220.97120666503906,34519493,0.0,0.0
2023-11-07 00:00:00+03:00,220.77581787109375,222.82728054825284,220.3850701735726,220.77581787109375,31914130,0.0,0.0
2023-11-08 00:00:00+03:00,222.72958316006444,225.75792994615958,222.04576724561136,223.3157196044922,39512506,0.0,0.0
2023-11-09 00:00:00+03:00,221.45964372544947,225.1718066426375,219.70124919561619,224.8787384033203,33945876,0.0,0.0
2023-11-10 00:00:00+03:00,224.976426720772,226.34405859262725,222.92496400691968,223.80416870117188,31799444,0.0,0.0
2023-11-13 00:00:00+03:00,225.66024623427603,234.4522038797673,223.41340963254765,226.83250427246094,57548027,0.0,0.0
2023-11-14 00:00:00+03:00,227.61401629466155,232.40074286375227,227.51632191322307,231.61924743652344,38012987,0.0,0.0
2023-11-15 00:00:00+03:00,232.40073706156625,232.79149967149456,229.37240509148623,230.15391540527344,35954817,0.0,0.0
2023-11-16 00:00:00+03:00,230.25160655868322,238.65281677246094,229.9585383128872,238.65281677246094,43097450,0.0,0.0
2023-11-17 00:00:00+03:00,238.5551137453716,249.34968691425453,238.26204551019381,248.372802734375,48829864,0.0,0.0
2023-11-20 00:00:00+03:00,251.05922590411095,254.47832042031482,248.3727944985222,248.86123657226562,36869621,0.0,0.0
2023-11-21 00:00:00+03:00,250.08237313780262,263.026089716224,248.37282566518093,262.2934265136719,71142665,0.0,0.0
2023-11-22 00:00:00+03:00,262.29341195375866,262.5376330077193,254.47833822701722,255.94366455078125,34890343,0.0,0.0
