Datetime,open,high,low,close,volume,dividends,stock splits
2024-10-31 13:30:00+03:00,275.25,275.5,274.0,274.25,0,0.0,0.0
2024-11-01 09:30:00+03:00,273.0,274.75,271.75,272.75,10870005,0.0,0.0
2024-11-01 13:30:00+03:00,272.5,273.5,271.5,272.0,5987996,0.0,0.0
2024-11-04 09:30:00+03:00,272.0,273.0,269.0,270.5,7690470,0.0,0.0
2024-11-04 13:30:00+03:00,270.25,270.5,267.0,267.5,7448258,0.0,0.0
2024-11-05 09:30:00+03:00,272.25,273.75,270.25,271.25,16643723,0.0,0.0
2024-11-05 13:30:00+03:00,271.25,273.0,270.5,271.75,10040220,0.0,0.0
2024-11-06 09:30:00+03:00,273.0,280.5,270.0,279.5,17892662,0.0,0.0
2024-11-06 13:30:00+03:00,279.25,281.0,276.5,279.5,8957026,0.0,0.0
2024-11-07 09:30:00+03:00,278.25,278.75,276.0,276.25,7484002,0.0,0.0
2024-11-07 13:30:00+03:00,276.5,282.0,276.0,282.0,11885744,0.0,0.0
2024-11-08 09:30:00+03:00,282.0,288.75,281.5,287.75,12462522,0.0,0.0
2024-11-08 13:30:00+03:00,287.75,290.5,286.5,289.5,7867447,0.0,0.0
2024-11-11 09:30:00+03:00,290.75,291.25,287.5,288.0,9829665,0.0,0.0
2024-11-11 13:30:00+03:00,288.0,289.5,286.5,288.25,7692553,0.0,0.0
2024-11-12 09:30:00+03:00,289.5,290.75,287.25,287.75,9983710,0.0,0.0
2024-11-12 13:30:00+03:00,287.5,288.25,286.25,287.25,7663893,0.0,0.0
2024-11-13 09:30:00+03:00,286.0,286.0,282.0,283.0,8443808,0.0,0.0
2024-11-13 13:30:00+03:00,283.0,288.0,282.5,286.25,19125169,0.0,0.0
2024-11-14 09:30:00+03:00,286.0,289.0,284.0,285.0,12896954,0.0,0.0
2024-11-14 13:30:00+03:00,285.0,287.0,284.0,284.5,9863053,0.0,0.0
2024-11-15 09:30:00+03:00,287.75,293.75,287.0,292.25,24828214,0.0,0.0
2024-11-15 13:30:00+03:00,292.5,292.75,287.5,288.75,10128453,0.0,0.0
2024-11-18 09:30:00+03:00,291.0,292.5,288.5,289.5,12298768,0.0,0.0
2024-11-18 13:30:00+03:00,289.75,290.25,287.0,289.25,9676807,0.0,0.0
2024-11-19 09:30:00+03:00,289.5,290.25,283.0,284.25,12261927,0.0,0.0
2024-11-19 13:30:00+03:00,284.25,284.5,278.0,281.0,13184043,0.0,0.0
2024-11-20 09:30:00+03:00,280.5,281.75,278.0,278.0,11830024,0.0,0.0
2024-11-20 13:30:00+03:00,278.25,278.5,272.5,272.5,9253515,0.0,0.0
2024-11-21 09:30:00+03:00,272.0,274.25,271.0,273.75,7206193,0.0,0.0
2024-11-21 13:30:00+03:00,273.75,278.75,273.0,278.75,12629768,0.0,0.0
2024-11-22 09:30:00+03:00,279.5,281.0,276.5,279.75,11641384,0.0,0.0
2024-11-22 13:30:00+03:00,279.75,280.5,278.0,279.5,9024591,0.0,0.0
2024-11-25 09:30:00+03:00,281.5,285.25,281.0,284.25,19640793,0.0,0.0
2024-11-25 13:30:00+03:00,284.25,300.25,283.25,296.75,32814982,0.0,0.0
2024-11-26 09:30:00+03:00,296.0,296.5,292.25,293.75,14886361,0.0,0.0
2024-11-26 13:30:00+03:00,293.75,294.25,291.25,293.5,11414271,0.0,0.0
2024-11-27 09:30:00+03:00,299.25,299.75,294.5,295.5,17440855,0.0,0.0
2024-11-27 13:30:00+03:00,295.5,296.0,293.25,294.75,12081469,0.0,0.0
2024-11-28 09:30:00+03:00,291.0,291.25,286.0,286.5,12667660,0.0,0.0
2024-11-28 13:30:00+03:00,286.75,287.0,284.25,285.25,8723094,0.0,0.0
2024-11-29 09:30:00+03:00,287.25,287.75,284.5,285.0,9733505,0.0,0.0
2024-11-29 13:30:00+03:00,285.0,286.5,283.5,284.25,12911748,0.0,0.0
2024-12-02 09:30:00+03:00,284.5,286.0,282.5,284.0,15212699,0.0,0.0
2024-12-02 13:30:00+03:00,283.75,286.5,283.0,285.75,11927413,0.0,0.0
2024-12-03 09:30:00+03:00,286.25,290.5,284.0,288.75,17582734,0.0,0.0
2024-12-03 13:30:00+03:00,288.75,290.0,288.0,288.75,6925374,0.0,0.0
2024-12-04 09:30:00+03:00,288.5,291.75,287.75,289.75,15989009,0.0,0.0
2024-12-04 13:30:00+03:00,289.75,290.75,288.5,289.5,7738774,0.0,0.0
2024-12-05 09:30:00+03:00,290.5,294.25,290.0,293.75,15030492,0.0,0.0
2024-12-05 13:30:00+03:00,293.5,295.0,291.25,293.25,14264548,0.0,0.0
2024-12-06 09:30:00+03:00,296.0,296.75,293.5,295.75,13558876,0.0,0.0
2024-12-06 13:30:00+03:00,295.75,298.25,295.25,298.0,12949428,0.0,0.0
2024-12-09 09:30:00+03:00,303.75,304.0,300.25,301.75,12246787,0.0,0.0
2024-12-09 13:30:00+03:00,301.5,301.75,299.25,299.75,8008561,0.0,0.0
2024-12-10 09:30:00+03:00,300.5,305.0,299.5,303.0,22351666,0.0,0.0
2024-12-10 13:30:00+03:00,303.0,303.5,297.75,298.75,13380662,0.0,0.0
2024-12-11 09:30:00+03:00,299.5,301.5,297.25,299.0,13665576,0.0,0.0
